seq_no,self_valid,link_valid,status
41448,True,True,BROKEN
41449,True,True,BROKEN
41450,True,True,BROKEN
41451,True,True,BROKEN
41452,True,True,BROKEN
41453,True,True,BROKEN
41454,True,True,BROKEN
41455,True,True,BROKEN
41456,True,True,BROKEN
41457,True,True,BROKEN
41458,True,True,BROKEN
41459,True,True,BROKEN
41460,True,True,BROKEN
41461,True,True,BROKEN
41462,True,True,BROKEN
41463,True,True,BROKEN
41464,True,True,BROKEN
41465,True,True,BROKEN
41466,True,True,BROKEN
41467,True,True,BROKEN
41468,True,True,BROKEN
41469,True,True,BROKEN
41470,True,True,BROKEN
41471,True,True,BROKEN
41472,True,True,BROKEN
41473,True,True,BROKEN
41474,True,True,BROKEN
41475,True,True,BROKEN
41476,True,True,BROKEN
41477,True,True,BROKEN
41478,True,True,BROKEN
41479,True,True,BROKEN
41480,True,True,BROKEN
41481,True,True,BROKEN
41482,True,True,BROKEN
41483,True,True,BROKEN
41484,True,True,BROKEN
41485,True,True,BROKEN
41486,True,True,BROKEN
41487,True,True,BROKEN
41488,True,True,BROKEN
41489,True,True,BROKEN
41490,True,True,BROKEN
41491,True,True,BROKEN
41492,True,True,BROKEN
41493,True,True,BROKEN
41494,True,True,BROKEN
41495,True,True,BROKEN
41496,True,True,BROKEN
41497,True,True,BROKEN
41498,True,True,BROKEN
41499,True,True,BROKEN
41500,True,True,BROKEN
41501,True,True,BROKEN
41502,True,True,BROKEN
41503,True,True,BROKEN
41504,True,True,BROKEN
41505,True,True,BROKEN
41506,True,True,BROKEN
41507,True,True,BROKEN
41508,True,True,BROKEN
41509,True,True,BROKEN
41510,True,True,BROKEN
41511,True,True,BROKEN
41512,True,True,BROKEN
41513,True,True,BROKEN
41514,True,True,BROKEN
41515,True,True,BROKEN
41516,True,True,BROKEN
41517,True,True,BROKEN
41518,True,True,BROKEN
41519,True,True,BROKEN
41520,True,True,BROKEN
41521,True,True,BROKEN
41522,True,True,BROKEN
41523,True,True,BROKEN
41524,True,True,BROKEN
41525,True,True,BROKEN
41526,True,True,BROKEN
41527,True,True,BROKEN
41528,True,True,BROKEN
41529,True,True,BROKEN
41530,True,True,BROKEN
41531,True,True,BROKEN
41532,True,True,BROKEN
41533,True,True,BROKEN
41534,True,True,BROKEN
41535,True,True,BROKEN
41536,True,True,BROKEN
41537,True,True,BROKEN
41538,True,True,BROKEN
41539,True,True,BROKEN
41540,True,True,BROKEN
41541,True,True,BROKEN
41542,True,True,BROKEN
41543,True,True,BROKEN
41544,True,True,BROKEN
41545,True,True,BROKEN
41546,True,True,BROKEN
41547,True,True,BROKEN
41548,True,True,BROKEN
41549,True,True,BROKEN
41550,True,True,BROKEN
41551,True,True,BROKEN
41552,True,True,BROKEN
41553,True,True,BROKEN
41554,True,True,BROKEN
41555,True,True,BROKEN
41556,True,True,BROKEN
41557,True,True,BROKEN
41558,True,True,BROKEN
41559,True,True,BROKEN
41560,True,True,BROKEN
41561,True,True,BROKEN
41562,True,True,BROKEN
41563,True,True,BROKEN
41564,True,True,BROKEN
41565,True,True,BROKEN
41566,True,True,BROKEN
41567,True,True,BROKEN
41568,True,True,BROKEN
41569,True,True,BROKEN
41570,True,True,BROKEN
41571,True,True,BROKEN
41572,True,True,BROKEN
41573,True,True,BROKEN
41574,True,True,BROKEN
41575,True,True,BROKEN
41576,True,True,BROKEN
41577,True,True,BROKEN
41578,True,True,BROKEN
41579,True,True,BROKEN
41580,True,True,BROKEN
41581,True,True,BROKEN
41582,True,True,BROKEN
41583,True,True,BROKEN
41584,True,True,BROKEN
41585,True,True,BROKEN
41586,True,True,BROKEN
41587,True,True,BROKEN
41588,True,True,BROKEN
41589,True,True,BROKEN
41590,True,True,BROKEN
41591,True,True,BROKEN
41592,True,True,BROKEN
41593,True,True,BROKEN
41594,True,True,BROKEN
41595,True,True,BROKEN
41596,True,True,BROKEN
41597,True,True,BROKEN
41598,True,True,BROKEN
41599,True,True,BROKEN
41600,True,True,BROKEN
41601,True,True,BROKEN
41602,True,True,BROKEN
41603,True,True,BROKEN
41604,True,True,BROKEN
41605,True,True,BROKEN
41606,True,True,BROKEN
41607,True,True,BROKEN
41608,True,True,BROKEN
41609,True,True,BROKEN
41610,True,True,BROKEN
41611,True,True,BROKEN
41612,True,True,BROKEN
41613,True,True,BROKEN
41614,True,True,BROKEN
41615,True,True,BROKEN
41616,True,True,BROKEN
41617,True,True,BROKEN
41618,True,True,BROKEN
41619,True,True,BROKEN
41620,True,True,BROKEN
41621,True,True,BROKEN
41622,True,True,BROKEN
41623,True,True,BROKEN
41624,True,True,BROKEN
41625,True,True,BROKEN
41626,True,True,BROKEN
41627,True,True,BROKEN
41628,True,True,BROKEN
41629,True,True,BROKEN
41630,True,True,BROKEN
41631,True,True,BROKEN
41632,True,True,BROKEN
41633,True,True,BROKEN
41634,True,True,BROKEN
41635,True,True,BROKEN
41636,True,True,BROKEN
41637,True,True,BROKEN
41638,True,True,BROKEN
41639,True,True,BROKEN
41640,True,True,BROKEN
41641,True,True,BROKEN
41642,True,True,BROKEN
41643,True,True,BROKEN
41644,True,True,BROKEN
41645,True,True,BROKEN
41646,True,True,BROKEN
41647,True,True,BROKEN
41648,True,True,BROKEN
41649,True,True,BROKEN
41650,True,True,BROKEN
41651,True,True,BROKEN
41652,True,True,BROKEN
41653,True,True,BROKEN
41654,True,True,BROKEN
41655,True,True,BROKEN
41656,True,True,BROKEN
41657,True,True,BROKEN
41658,True,True,BROKEN
41659,True,True,BROKEN
41660,True,True,BROKEN
41661,True,True,BROKEN
41662,True,True,BROKEN
41663,True,True,BROKEN
41664,True,True,BROKEN
41665,True,True,BROKEN
41666,True,True,BROKEN
41667,True,True,BROKEN
41668,True,True,BROKEN
41669,True,True,BROKEN
41670,True,True,BROKEN
41671,True,True,BROKEN
41672,True,True,BROKEN
41673,True,True,BROKEN
41674,True,True,BROKEN
41675,True,True,BROKEN
41676,True,True,BROKEN
41677,True,True,BROKEN
41678,True,True,BROKEN
41679,True,True,BROKEN
41680,True,True,BROKEN
41681,True,True,BROKEN
41682,True,True,BROKEN
41683,True,True,BROKEN
41684,True,True,BROKEN
41685,True,True,BROKEN
41686,True,True,BROKEN
41687,True,True,BROKEN
41688,True,True,BROKEN
41689,True,True,BROKEN
41690,True,True,BROKEN
41691,True,True,BROKEN
41692,True,True,BROKEN
41693,True,True,BROKEN
41694,True,True,BROKEN
41695,True,True,BROKEN
41696,True,True,BROKEN
41697,True,True,BROKEN
41698,True,True,BROKEN
41699,True,True,BROKEN
41700,True,True,BROKEN
41701,True,True,BROKEN
41702,True,True,BROKEN
41703,True,True,BROKEN
41704,True,True,BROKEN
41705,True,True,BROKEN
41706,True,True,BROKEN
41707,True,True,BROKEN
41708,True,True,BROKEN
41709,True,True,BROKEN
41710,True,True,BROKEN
41711,True,True,BROKEN
41712,True,True,BROKEN
41713,True,True,BROKEN
41714,True,True,BROKEN
41715,True,True,BROKEN
41716,True,True,BROKEN
41717,True,True,BROKEN
41718,True,True,BROKEN
41719,True,True,BROKEN
41720,True,True,BROKEN
41721,True,True,BROKEN
41722,True,True,BROKEN
41723,True,True,BROKEN
41724,True,True,BROKEN
41725,True,True,BROKEN
41726,True,True,BROKEN
41727,True,True,BROKEN
41728,True,True,BROKEN
41729,True,True,BROKEN
41730,True,True,BROKEN
41731,True,True,BROKEN
41732,True,True,BROKEN
41733,True,True,BROKEN
41734,True,True,BROKEN
41735,True,True,BROKEN
41736,True,True,BROKEN
41737,True,True,BROKEN
41738,True,True,BROKEN
41739,True,True,BROKEN
41740,True,True,BROKEN
41741,True,True,BROKEN
41742,True,True,BROKEN
41743,True,True,BROKEN
41744,True,True,BROKEN
41745,True,True,BROKEN
41746,True,True,BROKEN
41747,True,True,BROKEN
41748,True,True,BROKEN
41749,True,True,BROKEN
41750,True,True,BROKEN
41751,True,True,BROKEN
41752,True,True,BROKEN
41753,True,True,BROKEN
41754,True,True,BROKEN
41755,True,True,BROKEN
41756,True,True,BROKEN
41757,True,True,BROKEN
41758,True,True,BROKEN
41759,True,True,BROKEN
41760,True,True,BROKEN
41761,True,True,BROKEN
41762,True,True,BROKEN
41763,True,True,BROKEN
41764,True,True,BROKEN
41765,True,True,BROKEN
41766,True,True,BROKEN
41767,True,True,BROKEN
41768,True,True,BROKEN
41769,True,True,BROKEN
41770,True,True,BROKEN
41771,True,True,BROKEN
41772,True,True,BROKEN
41773,True,True,BROKEN
41774,True,True,BROKEN
41775,True,True,BROKEN
41776,True,True,BROKEN
41777,True,True,BROKEN
41778,True,True,BROKEN
41779,True,True,BROKEN
41780,True,True,BROKEN
41781,True,True,BROKEN
41782,True,True,BROKEN
41783,True,True,BROKEN
41784,True,True,BROKEN
41785,True,True,BROKEN
41786,True,True,BROKEN
41787,True,True,BROKEN
41788,True,True,BROKEN
41789,True,True,BROKEN
41790,True,True,BROKEN
41791,True,True,BROKEN
41792,True,True,BROKEN
41793,True,True,BROKEN
41794,True,True,BROKEN
41795,True,True,BROKEN
41796,True,True,BROKEN
41797,True,True,BROKEN
41798,True,True,BROKEN
41799,True,True,BROKEN
41800,True,True,BROKEN
41801,True,True,BROKEN
41802,True,True,BROKEN
41803,True,True,BROKEN
41804,True,True,BROKEN
41805,True,True,BROKEN
41806,True,True,BROKEN
41807,True,True,BROKEN
41808,True,True,BROKEN
41809,True,True,BROKEN
41810,True,True,BROKEN
41811,True,True,BROKEN
41812,True,True,BROKEN
41813,True,True,BROKEN
41814,True,True,BROKEN
41815,True,True,BROKEN
41816,True,True,BROKEN
41817,True,True,BROKEN
41818,True,True,BROKEN
41819,True,True,BROKEN
41820,True,True,BROKEN
41821,True,True,BROKEN
41822,True,True,BROKEN
41823,True,True,BROKEN
41824,True,True,BROKEN
41825,True,True,BROKEN
41826,True,True,BROKEN
41827,True,True,BROKEN
41828,True,True,BROKEN
41829,True,True,BROKEN
41830,True,True,BROKEN
41831,True,True,BROKEN
41832,True,True,BROKEN
41833,True,True,BROKEN
41834,True,True,BROKEN
41835,True,True,BROKEN
41836,True,True,BROKEN
41837,True,True,BROKEN
41838,True,True,BROKEN
41839,True,True,BROKEN
41840,True,True,BROKEN
41841,True,True,BROKEN
41842,True,True,BROKEN
41843,True,True,BROKEN
41844,True,True,BROKEN
41845,True,True,BROKEN
41846,True,True,BROKEN
41847,True,True,BROKEN
41848,True,True,BROKEN
41849,True,True,BROKEN
41850,True,True,BROKEN
41851,True,True,BROKEN
41852,True,True,BROKEN
41853,True,True,BROKEN
41854,True,True,BROKEN
41855,True,True,BROKEN
41856,True,True,BROKEN
41857,True,True,BROKEN
41858,True,True,BROKEN
41859,True,True,BROKEN
41860,True,True,BROKEN
41861,True,True,BROKEN
41862,True,True,BROKEN
41863,True,True,BROKEN
41864,True,True,BROKEN
41865,True,True,BROKEN
41866,True,True,BROKEN
41867,True,True,BROKEN
41868,True,True,BROKEN
41869,True,True,BROKEN
41870,True,True,BROKEN
41871,True,True,BROKEN
41872,True,True,BROKEN
41873,True,True,BROKEN
41874,True,True,BROKEN
41875,True,True,BROKEN
41876,True,True,BROKEN
41877,True,True,BROKEN
41878,True,True,BROKEN
41879,True,True,BROKEN
41880,True,True,BROKEN
41881,True,True,BROKEN
41882,True,True,BROKEN
41883,True,True,BROKEN
41884,True,True,BROKEN
41885,True,True,BROKEN
41886,True,True,BROKEN
41887,True,True,BROKEN
41888,True,True,BROKEN
41889,True,True,BROKEN
41890,True,True,BROKEN
41891,True,True,BROKEN
41892,True,True,BROKEN
41893,True,True,BROKEN
41894,True,True,BROKEN
41895,True,True,BROKEN
41896,True,True,BROKEN
41897,True,True,BROKEN
41898,True,True,BROKEN
41899,True,True,BROKEN
41900,True,True,BROKEN
41901,True,True,BROKEN
41902,True,True,BROKEN
41903,True,True,BROKEN
41904,True,True,BROKEN
41905,True,True,BROKEN
41906,True,True,BROKEN
41907,True,True,BROKEN
41908,True,True,BROKEN
41909,True,True,BROKEN
41910,True,True,BROKEN
41911,True,True,BROKEN
41912,True,True,BROKEN
41913,True,True,BROKEN
41914,True,True,BROKEN
41915,True,True,BROKEN
41916,True,True,BROKEN
41917,True,True,BROKEN
41918,True,True,BROKEN
41919,True,True,BROKEN
41920,True,True,BROKEN
41921,True,True,BROKEN
41922,True,True,BROKEN
41923,True,True,BROKEN
41924,True,True,BROKEN
41925,True,True,BROKEN
41926,True,True,BROKEN
41927,True,True,BROKEN
41928,True,True,BROKEN
41929,True,True,BROKEN
41930,True,True,BROKEN
41931,True,True,BROKEN
41932,True,True,BROKEN
41933,True,True,BROKEN
41934,True,True,BROKEN
41935,True,True,BROKEN
41936,True,True,BROKEN
41937,True,True,BROKEN
41938,True,True,BROKEN
41939,True,True,BROKEN
41940,True,True,BROKEN
41941,True,True,BROKEN
41942,True,True,BROKEN
41943,True,True,BROKEN
41944,True,True,BROKEN
41945,True,True,BROKEN
41946,True,True,BROKEN
41947,True,True,BROKEN
41948,True,True,BROKEN
41949,True,True,BROKEN
41950,True,True,BROKEN
41951,True,True,BROKEN
41952,True,True,BROKEN
41953,True,True,BROKEN
41954,True,True,BROKEN
41955,True,True,BROKEN
41956,True,True,BROKEN
41957,True,True,BROKEN
41958,True,True,BROKEN
41959,True,True,BROKEN
41960,True,True,BROKEN
41961,True,True,BROKEN
41962,True,True,BROKEN
41963,True,True,BROKEN
41964,True,True,BROKEN
41965,True,True,BROKEN
41966,True,True,BROKEN
41967,True,True,BROKEN
41968,True,True,BROKEN
41969,True,True,BROKEN
41970,True,True,BROKEN
41971,True,True,BROKEN
41972,True,True,BROKEN
41973,True,True,BROKEN
41974,True,True,BROKEN
41975,True,True,BROKEN
41976,True,True,BROKEN
41977,True,True,BROKEN
41978,True,True,BROKEN
41979,True,True,BROKEN
41980,True,True,BROKEN
41981,True,True,BROKEN
41982,True,True,BROKEN
41983,True,True,BROKEN
41984,True,True,BROKEN
41985,True,True,BROKEN
41986,True,True,BROKEN
41987,True,True,BROKEN
41988,True,True,BROKEN
41989,True,True,BROKEN
41990,True,True,BROKEN
41991,True,True,BROKEN
41992,True,True,BROKEN
41993,True,True,BROKEN
41994,True,True,BROKEN
41995,True,True,BROKEN
41996,True,True,BROKEN
41997,True,True,BROKEN
41998,True,True,BROKEN
41999,True,True,BROKEN
42000,True,True,BROKEN
42001,True,True,BROKEN
42002,True,True,BROKEN
42003,True,True,BROKEN
42004,True,True,BROKEN
42005,True,True,BROKEN
42006,True,True,BROKEN
42007,True,True,BROKEN
42008,True,True,BROKEN
42009,True,True,BROKEN
42010,True,True,BROKEN
42011,True,True,BROKEN
42012,True,True,BROKEN
42013,True,True,BROKEN
42014,True,True,BROKEN
42015,True,True,BROKEN
42016,True,True,BROKEN
42017,True,True,BROKEN
42018,True,True,BROKEN
42019,True,True,BROKEN
42020,True,True,BROKEN
42021,True,True,BROKEN
42022,True,True,BROKEN
42023,True,True,BROKEN
42024,True,True,BROKEN
42025,True,True,BROKEN
42026,True,True,BROKEN
42027,True,True,BROKEN
42028,True,True,BROKEN
42029,True,True,BROKEN
42030,True,True,BROKEN
42031,True,True,BROKEN
42032,True,True,BROKEN
42033,True,True,BROKEN
42034,True,True,BROKEN
42035,True,True,BROKEN
42036,True,True,BROKEN
42037,True,True,BROKEN
42038,True,True,BROKEN
42039,True,True,BROKEN
42040,True,True,BROKEN
42041,True,True,BROKEN
42042,True,True,BROKEN
42043,True,True,BROKEN
42044,True,True,BROKEN
42045,True,True,BROKEN
42046,True,True,BROKEN
42047,True,True,BROKEN
42048,True,True,BROKEN
42049,True,True,BROKEN
42050,True,True,BROKEN
42051,True,True,BROKEN
42052,True,True,BROKEN
42053,True,True,BROKEN
42054,True,True,BROKEN
42055,True,True,BROKEN
42056,True,True,BROKEN
42057,True,True,BROKEN
42058,True,True,BROKEN
42059,True,True,BROKEN
42060,True,True,BROKEN
42061,True,True,BROKEN
42062,True,True,BROKEN
42063,True,True,BROKEN
42064,True,True,BROKEN
42065,True,True,BROKEN
42066,True,True,BROKEN
42067,True,True,BROKEN
42068,True,True,BROKEN
42069,True,True,BROKEN
42070,True,True,BROKEN
42071,True,True,BROKEN
42072,True,True,BROKEN
42073,True,True,BROKEN
42074,True,True,BROKEN
42075,True,True,BROKEN
42076,True,True,BROKEN
42077,True,True,BROKEN
42078,True,True,BROKEN
42079,True,True,BROKEN
42080,True,True,BROKEN
42081,True,True,BROKEN
42082,True,True,BROKEN
42083,True,True,BROKEN
42084,True,True,BROKEN
42085,True,True,BROKEN
42086,True,True,BROKEN
42087,True,True,BROKEN
42088,True,True,BROKEN
42089,True,True,BROKEN
42090,True,True,BROKEN
42091,True,True,BROKEN
42092,True,True,BROKEN
42093,True,True,BROKEN
42094,True,True,BROKEN
42095,True,True,BROKEN
42096,True,True,BROKEN
42097,True,True,BROKEN
42098,True,True,BROKEN
42099,True,True,BROKEN
42100,True,True,BROKEN
42101,True,True,BROKEN
42102,True,True,BROKEN
42103,True,True,BROKEN
42104,True,True,BROKEN
42105,True,True,BROKEN
42106,True,True,BROKEN
42107,True,True,BROKEN
42108,True,True,BROKEN
42109,True,True,BROKEN
42110,True,True,BROKEN
42111,True,True,BROKEN
42112,True,True,BROKEN
42113,True,True,BROKEN
42114,True,True,BROKEN
42115,True,True,BROKEN
42116,True,True,BROKEN
42117,True,True,BROKEN
42118,True,True,BROKEN
42119,True,True,BROKEN
42120,True,True,BROKEN
42121,True,True,BROKEN
42122,True,True,BROKEN
42123,True,True,BROKEN
42124,True,True,BROKEN
42125,True,True,BROKEN
42126,True,True,BROKEN
42127,True,True,BROKEN
42128,True,True,BROKEN
42129,True,True,BROKEN
42130,True,True,BROKEN
42131,True,True,BROKEN
42132,True,True,BROKEN
42133,True,True,BROKEN
42134,True,True,BROKEN
42135,True,True,BROKEN
42136,True,True,BROKEN
42137,True,True,BROKEN
42138,True,True,BROKEN
42139,True,True,BROKEN
42140,True,True,BROKEN
42141,True,True,BROKEN
42142,True,True,BROKEN
42143,True,True,BROKEN
42144,True,True,BROKEN
42145,True,True,BROKEN
42146,True,True,BROKEN
42147,True,True,BROKEN
42148,True,True,BROKEN
42149,True,True,BROKEN
42150,True,True,BROKEN
42151,True,True,BROKEN
42152,True,True,BROKEN
42153,True,True,BROKEN
42154,True,True,BROKEN
42155,True,True,BROKEN
42156,True,True,BROKEN
42157,True,True,BROKEN
42158,True,True,BROKEN
42159,True,True,BROKEN
42160,True,True,BROKEN
42161,True,True,BROKEN
42162,True,True,BROKEN
42163,True,True,BROKEN
42164,True,True,BROKEN
42165,True,True,BROKEN
42166,True,True,BROKEN
42167,True,True,BROKEN
42168,True,True,BROKEN
42169,True,True,BROKEN
42170,True,True,BROKEN
42171,True,True,BROKEN
42172,True,True,BROKEN
42173,True,True,BROKEN
42174,True,True,BROKEN
42175,True,True,BROKEN
42176,True,True,BROKEN
42177,True,True,BROKEN
42178,True,True,BROKEN
42179,True,True,BROKEN
42180,True,True,BROKEN
42181,True,True,BROKEN
42182,True,True,BROKEN
42183,True,True,BROKEN
42184,True,True,BROKEN
42185,True,True,BROKEN
42186,True,True,BROKEN
42187,True,True,BROKEN
42188,True,True,BROKEN
42189,True,True,BROKEN
42190,True,True,BROKEN
42191,True,True,BROKEN
42192,True,True,BROKEN
42193,True,True,BROKEN
42194,True,True,BROKEN
42195,True,True,BROKEN
42196,True,True,BROKEN
42197,True,True,BROKEN
42198,True,True,BROKEN
42199,True,True,BROKEN
42200,True,True,BROKEN
42201,True,True,BROKEN
42202,True,True,BROKEN
42203,True,True,BROKEN
42204,True,True,BROKEN
42205,True,True,BROKEN
42206,True,True,BROKEN
42207,True,True,BROKEN
42208,True,True,BROKEN
42209,True,True,BROKEN
42210,True,True,BROKEN
42211,True,True,BROKEN
42212,True,True,BROKEN
42213,True,True,BROKEN
42214,True,True,BROKEN
42215,True,True,BROKEN
42216,True,True,BROKEN
42217,True,True,BROKEN
42218,True,True,BROKEN
42219,True,True,BROKEN
42220,True,True,BROKEN
42221,True,True,BROKEN
42222,True,True,BROKEN
42223,True,True,BROKEN
42224,True,True,BROKEN
42225,True,True,BROKEN
42226,True,True,BROKEN
42227,True,True,BROKEN
42228,True,True,BROKEN
42229,True,True,BROKEN
42230,True,True,BROKEN
42231,True,True,BROKEN
42232,True,True,BROKEN
42233,True,True,BROKEN
42234,True,True,BROKEN
42235,True,True,BROKEN
42236,True,True,BROKEN
42237,True,True,BROKEN
42238,True,True,BROKEN
42239,True,True,BROKEN
42240,True,True,BROKEN
42241,True,True,BROKEN
42242,True,True,BROKEN
42243,True,True,BROKEN
42244,True,True,BROKEN
42245,True,True,BROKEN
42246,True,True,BROKEN
42247,True,True,BROKEN
42248,True,True,BROKEN
42249,True,True,BROKEN
42250,True,True,BROKEN
42251,True,True,BROKEN
42252,True,True,BROKEN
42253,True,True,BROKEN
42254,True,True,BROKEN
42255,True,True,BROKEN
42256,True,True,BROKEN
42257,True,True,BROKEN
42258,True,True,BROKEN
42259,True,True,BROKEN
42260,True,True,BROKEN
42261,True,True,BROKEN
42262,True,True,BROKEN
42263,True,True,BROKEN
42264,True,True,BROKEN
42265,True,True,BROKEN
42266,True,True,BROKEN
42267,True,True,BROKEN
42268,True,True,BROKEN
42269,True,True,BROKEN
42270,True,True,BROKEN
42271,True,True,BROKEN
42272,True,True,BROKEN
42273,True,True,BROKEN
42274,True,True,BROKEN
42275,True,True,BROKEN
42276,True,True,BROKEN
42277,True,True,BROKEN
42278,True,True,BROKEN
42279,True,True,BROKEN
42280,True,True,BROKEN
42281,True,True,BROKEN
42282,True,True,BROKEN
42283,True,True,BROKEN
42284,True,True,BROKEN
42285,True,True,BROKEN
42286,True,True,BROKEN
42287,True,True,BROKEN
42288,True,True,BROKEN
42289,True,True,BROKEN
42290,True,True,BROKEN
42291,True,True,BROKEN
42292,True,True,BROKEN
42293,True,True,BROKEN
42294,True,True,BROKEN
42295,True,True,BROKEN
42296,True,True,BROKEN
42297,True,True,BROKEN
42298,True,True,BROKEN
42299,True,True,BROKEN
42300,True,True,BROKEN
42301,True,True,BROKEN
42302,True,True,BROKEN
42303,True,True,BROKEN
42304,True,True,BROKEN
42305,True,True,BROKEN
42306,True,True,BROKEN
42307,True,True,BROKEN
42308,True,True,BROKEN
42309,True,True,BROKEN
42310,True,True,BROKEN
42311,True,True,BROKEN
42312,True,True,BROKEN
42313,True,True,BROKEN
42314,True,True,BROKEN
42315,True,True,BROKEN
42316,True,True,BROKEN
42317,True,True,BROKEN
42318,True,True,BROKEN
42319,True,True,BROKEN
42320,True,True,BROKEN
42321,True,True,BROKEN
42322,True,True,BROKEN
42323,True,True,BROKEN
42324,True,True,BROKEN
42325,True,True,BROKEN
42326,True,True,BROKEN
42327,True,True,BROKEN
42328,True,True,BROKEN
42329,True,True,BROKEN
42330,True,True,BROKEN
42331,True,True,BROKEN
42332,True,True,BROKEN
42333,True,True,BROKEN
42334,True,True,BROKEN
42335,True,True,BROKEN
42336,True,True,BROKEN
42337,True,True,BROKEN
42338,True,True,BROKEN
42339,True,True,BROKEN
42340,True,True,BROKEN
42341,True,True,BROKEN
42342,True,True,BROKEN
42343,True,True,BROKEN
42344,True,True,BROKEN
42345,True,True,BROKEN
42346,True,True,BROKEN
42347,True,True,BROKEN
42348,True,True,BROKEN
42349,True,True,BROKEN
42350,True,True,BROKEN
42351,True,True,BROKEN
42352,True,True,BROKEN
42353,True,True,BROKEN
42354,True,True,BROKEN
42355,True,True,BROKEN
42356,True,True,BROKEN
42357,True,True,BROKEN
42358,True,True,BROKEN
42359,True,True,BROKEN
42360,True,True,BROKEN
42361,True,True,BROKEN
42362,True,True,BROKEN
42363,True,True,BROKEN
42364,True,True,BROKEN
42365,True,True,BROKEN
42366,True,True,BROKEN
42367,True,True,BROKEN
42368,True,True,BROKEN
42369,True,True,BROKEN
42370,True,True,BROKEN
42371,True,True,BROKEN
42372,True,True,BROKEN
42373,True,True,BROKEN
42374,True,True,BROKEN
42375,True,True,BROKEN
42376,True,True,BROKEN
42377,True,True,BROKEN
42378,True,True,BROKEN
42379,True,True,BROKEN
42380,True,True,BROKEN
42381,True,True,BROKEN
42382,True,True,BROKEN
42383,True,True,BROKEN
42384,True,True,BROKEN
42385,True,True,BROKEN
42386,True,True,BROKEN
42387,True,True,BROKEN
42388,True,True,BROKEN
42389,True,True,BROKEN
42390,True,True,BROKEN
42391,True,True,BROKEN
42392,True,True,BROKEN
42393,True,True,BROKEN
42394,True,True,BROKEN
42395,True,True,BROKEN
42396,True,True,BROKEN
42397,True,True,BROKEN
42398,True,True,BROKEN
42399,True,True,BROKEN
42400,True,True,BROKEN
42401,True,True,BROKEN
42402,True,True,BROKEN
42403,True,True,BROKEN
42404,True,True,BROKEN
42405,True,True,BROKEN
42406,True,True,BROKEN
42407,True,True,BROKEN
42408,True,True,BROKEN
42409,True,True,BROKEN
42410,True,True,BROKEN
42411,True,True,BROKEN
42412,True,True,BROKEN
42413,True,True,BROKEN
42414,True,True,BROKEN
42415,True,True,BROKEN
42416,True,True,BROKEN
42417,True,True,BROKEN
42418,True,True,BROKEN
42419,True,True,BROKEN
42420,True,True,BROKEN
42421,True,True,BROKEN
42422,True,True,BROKEN
42423,True,True,BROKEN
42424,True,True,BROKEN
42425,True,True,BROKEN
42426,True,True,BROKEN
42427,True,True,BROKEN
42428,True,True,BROKEN
42429,True,True,BROKEN
42430,True,True,BROKEN
42431,True,True,BROKEN
42432,True,True,BROKEN
42433,True,True,BROKEN
42434,True,True,BROKEN
42435,True,True,BROKEN
42436,True,True,BROKEN
42437,True,True,BROKEN
42438,True,True,BROKEN
42439,True,True,BROKEN
42440,True,True,BROKEN
42441,True,True,BROKEN
42442,True,True,BROKEN
42443,True,True,BROKEN
42444,True,True,BROKEN
42445,True,True,BROKEN
42446,True,True,BROKEN
42447,True,True,BROKEN
42448,True,True,BROKEN
42449,True,True,BROKEN
42450,True,True,BROKEN
42451,True,True,BROKEN
42452,True,True,BROKEN
42453,True,True,BROKEN
42454,True,True,BROKEN
42455,True,True,BROKEN
42456,True,True,BROKEN
42457,True,True,BROKEN
42458,True,True,BROKEN
42459,True,True,BROKEN
42460,True,True,BROKEN
42461,True,True,BROKEN
42462,True,True,BROKEN
42463,True,True,BROKEN
42464,True,True,BROKEN
42465,True,True,BROKEN
42466,True,True,BROKEN
42467,True,True,BROKEN
42468,True,True,BROKEN
42469,True,True,BROKEN
42470,True,True,BROKEN
42471,True,True,BROKEN
42472,True,True,BROKEN
42473,True,True,BROKEN
42474,True,True,BROKEN
42475,True,True,BROKEN
42476,True,True,BROKEN
42477,True,True,BROKEN
42478,True,True,BROKEN
42479,True,True,BROKEN
42480,True,True,BROKEN
42481,True,True,BROKEN
42482,True,True,BROKEN
42483,True,True,BROKEN
42484,True,True,BROKEN
42485,True,True,BROKEN
42486,True,True,BROKEN
42487,True,True,BROKEN
42488,True,True,BROKEN
42489,True,True,BROKEN
42490,True,True,BROKEN
42491,True,True,BROKEN
42492,True,True,BROKEN
42493,True,True,BROKEN
42494,True,True,BROKEN
42495,True,True,BROKEN
42496,True,True,BROKEN
42497,True,True,BROKEN
42498,True,True,BROKEN
42499,True,True,BROKEN
42500,True,True,BROKEN
42501,True,True,BROKEN
42502,True,True,BROKEN
42503,True,True,BROKEN
42504,True,True,BROKEN
42505,True,True,BROKEN
42506,True,True,BROKEN
42507,True,True,BROKEN
42508,True,True,BROKEN
42509,True,True,BROKEN
42510,True,True,BROKEN
42511,True,True,BROKEN
42512,True,True,BROKEN
42513,True,True,BROKEN
42514,True,True,BROKEN
42515,True,True,BROKEN
42516,True,True,BROKEN
42517,True,True,BROKEN
42518,True,True,BROKEN
42519,True,True,BROKEN
42520,True,True,BROKEN
42521,True,True,BROKEN
42522,True,True,BROKEN
